"language";"availableLanguages";"uri";"title";"type";"source";"represents"
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/readmore/TTC---Deliverable---website-and-collaborative-platform-20100601.doc";"presentation of the web site and the collaborative platform";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/readmore/TTC-public-annual-report-2012.pdf";"TTC public annual report 2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/logo1/logo-TTC-rvb.jpg";"Logo of TTC";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/5/248005/080/reports/001-TTCprojectpublicannualreport201120111129.pdf";"Public annual report year 2 on 15 November";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/readmore/TTC-public-annual-report-2011.pdf";"TTC public annual report 2011";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/readmore/TTC---project-presentation-20100601.ppt";"Project presentation in PowerPoint";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/readmore/TTC-leaflet.pdf";"TTC presentation leaflet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/deliverables/001-D022Analysisoftypologiestomeasureintertextuality.pdf";"Analysis of typologies to measure intertextuality";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/readmore/TTC-public-annual-report-2010.pdf";"TTC public annual report 2010";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/readmore/TTC-facsheet-on-2010-02-11-final-without-cover-page.pdf";"TTC project factsheet, March 2010";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/248005/080/publishing/logo2/TTC-overview.jpg";"TTC overview";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD53BusinessaspectsREVISED.pdf";"SUNSET D5.3 Business aspects REVISED";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD71LivingLabplan.pdf";"D7 1 Living Lab plan";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD83Contributionstostandardisation.pdf";"SUNSET D8.3 Contributions to standardisation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD11Preliminaryscenariosanduserandsystemrequirementsfinal.pdf";"19/03/2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD74LivingLabReportGothenburg.pdf";"SUNSET D7.4 Living Lab Report Gothenburg";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD53Businessaspects.pdf";"D5 3 Business aspects";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD33Impactofincentives.pdf";"D3 3 Impact of incentives";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD51ServiceframeworkarchitecturedesignFinal.pdf";"19/03/2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD12RevisedScenariosandUserandSystemRequirementsfinal.pdf";"30/11/2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD32Individualobjectivesversussystemobjectives.pdf";"D3 2 Individual objectives versus system objectives";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/publishing/logo1/Sunset-Logo.jpg";"SUNSET logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD75EvaluationReport.pdf";"SUNSET D7.5 Evaluation Report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD52Systemintegration.pdf";"D5 2 System integration";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD91ProjectFactsheetV11.pdf";"SUNSET Factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD72LivingLabReportEnschede.pdf";"SUNSET D7.2 Living Lab Report Enschede";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD82Reportondisseminationandexploitationactivities.pdf";"SUNSET D8.2 Report on dissemination and exploitation activities";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD81ProjectWebsiteFinal.pdf";"25/02/2011";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD34FeasibleandpotentiallysuccessfulincentivesREVISED.pdf";"SUNSET D3.4 Feasible and potentially successful incentives REVISED";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD73LivingLabReportLeeds.pdf";"SUNSET D7.3 Living Lab Report Leeds";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETProjectFinalReportMarch2014.pdf";"SUNSET Project Final Report March 2014";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD61EvaluationapproachforoperationalsuccessREVISED.pdf";"SUNSET D6 1 Evaluation approach for operational success REVISED";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD42D43D44socialtrafficmobileapplication2.pdf";"30/11/2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/002-SUNSETD31ObjectivesFinal.pdf";"19/03/2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD62EvaluationmethodologyandmeasurementapproachREVISED.pdf";"SUNSET D6 2 Evaluation methodology and measurement approach REVISED";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/8/270228/080/deliverables/001-SUNSETD45FinalMobileApplicationDesign.pdf";"30/11/2012";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D231InformalLanguageAnalysisReportandPrototype.pdf";"Informal language analysis report and prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D611EarlyToolkitarchitecturespecificationv10.pdf";"early toolkit architecture";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D221EarlyDeepLinguisticProcessingPrototype.pdf";"Early deep linguistic processing prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D241Earlyinformallanguagestructureextractionprototype.pdf";"Early informal language structure extraction prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/reports/001-XLikePublishableSummary2013.pdf";"Annual Public Report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D323Finalontologicalwordsensedisambiguationprototype.pdf";"Final ontological word-sense-disambiguation prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D411Crosslingualdocumentlinkingprototype.pdf";"Cross-lingual document linking prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D242Finalinformallanguagestructureextractionprototype.pdf";"Final informal language structure extraction prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D311EarlyTextAnnotationPrototype.pdf";"Early text annotation prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D131Earlyprototypeofdatainfrastructurev10.pdf";"early prototype of data infrastructure";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D332Finalmachinetranslationbasedsemanticannotationprototype.pdf";"Final machine translation based semantic annotation prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D341ReportingonexistingUSPtechniques.pdf";"Report on existing USP techniques";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D531Trendandcomplexeventdetectionprototype.pdf";"Trend and complex event detection prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D622DemostratorPrototype.pdf";"Demonstrator prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D731FirstBenchmarkingReport.pdf";"First benchmarking report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/publishing/logo1/xlike-project-logo.png";"X-Like project logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D612FinalToolkitarchitecturespecificationv10.pdf";"Final Toolkit architecture specification";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D732SecondBenchmarkingReport.pdf";"Second benchmarking report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D121Requirementsforearlyprototypesv10.pdf";"requirements for early prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D321Earlyontologicalwordsensedisambiguationv10.pdf";"Early ontological word-sense-disambiguation prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D222Finaldeeplinguisticprocessingprototype.pdf";"Final deep linguistic processing prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D331Earlymachinetranslationbasedsemanticannotationprototype.pdf";"Early Machine Translation-based semantic annotation prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D111Reportandlibraryontheexistingtechnologyanddatav10.pdf";"report on existing technology and data";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D422Finalsemantictriplegraphsmergingprototypev10.pdf";"Final semantic triple graphs merging prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D813CommunicationPlan.pdf";"Communication Plan";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D641DemonstratorFrontEnd.pdf";"Demonstrator Front-end";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/reports/001-XLikePublishableSummary2012.pdf";"Annual Public Report";"relatedPrint";"ppm";""
"en";"en";"/docs/projects/cnect/2/288342/080/deliverables/001-xlikefactsheet.pdf";"factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D511Newsreportingbiasdetectionprototype.pdf";"News reporting bias detection prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D522Finalinformationvisualizationprototype.pdf";"Final Information Visualisation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-XLikeD733FinalBenchmarkingReportv05.pdf";"Final benchmarking report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D521Earlyinformationvisualizationprototype.pdf";"Early information visualisation";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D132Finalprototypeofdatainfrastructurev10.pdf";"Final prototype of data infrastructure";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D211Shallowlinguisticprocessingprototypefinal.pdf";"Shallow Linguistic Processing Prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D431Earlyeventextractionprototype.pdf";"Early event extraction prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D322Crowdsourcingwordsensedisambiguationprototype.pdf";"Crowd sourcing word-sense-disambiguation prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D642FinalPrototypeFrontEndv10.pdf";"Final prototype front-end";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D122Requirementsfordemonstratorv10.pdf";"Requirements for Demonstrator";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D432Finaleventextractionprototype.pdf";"Final event extraction prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D621EarlyPrototype.pdf";"Early prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D814ImpactandcontinuationplansforXLikeservicesandsoftware.pdf";"Impact and continuation plans for XLike services and software";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D623FullyFunctionalPrototype.pdf";"Fully functional prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D631APIspecificationandprototype.pdf";"API specification and prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/publishing/readmore/xlike-factsheet.pdf";"x-Like Factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D312Finaltextannotationprototype.pdf";"Final text annotation prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D123Requirementsforfullyfunctinalprototypev10.pdf";"Requirements for fully functional prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D342PrototypeofCrossLingualUSPtechniques.pdf";"Prototype of corss-lingual USP techniques";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/288342/080/deliverables/001-D421Earlysemantictriplegraphsmergingprototypev10.pdf";"Early semantic triple graphs merging prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/248120/080/deliverables/001-SUCCESSD51.pdf";"D5.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/248120/080/deliverables/001-SUCCESSD73DisseminationReport3.pdf";"D7.7.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/248120/080/deliverables/001-SUCCESSD42.pdf";"FPGA Baseband Processor Test Report";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/248120/080/deliverables/001-SUCCESSD52mmWaveSoCIntegrationreport.pdf";"D5.5.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/248120/080/deliverables/001-SUCCESSD45.pdf";"D4.4.5";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/0/248120/080/publishing/logo1/Logo-Success.JPG";"LOGO_SUCCESS";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/248120/080/publishing/logo2/Picture-Success.JPG";"Success";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/0/248120/080/deliverables/001-D43mmWavefrontendv1.pdf";"mm-Wave frontend ICs (v.1) test report v.1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/619532/080/publishing/logo1/Eppics-Logo.png";"Eppics Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/619532/080/publishing/readmore/EPPICS-Factsheet.pdf";"EPPICS Factsheet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/611832/080/publishing/readmore/walkman-leaflet.pdf";"WALK-MAN project leaflet";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/2/611832/080/publishing/logo1/Walk-Man-project-logo.png";"WALK-MAN Project Logo";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/2/611832/080/publishing/logo2/Walk-man-illustration2.png";"WALK-MAN project illustration";"relatedImage";"ppm";"projectLogo"
"en";"en";"/docs/projects/files/211/211594/asampsa2-final-report.pdf";"Final Report";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/211/211594/asampsa2-volume1.pdf";"Volume 1 - General";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/211/211594/asampsa2-volume3.pdf";" Volume 3 - Extension to Gen IV reactors";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/211/211594/asampsa2-volume2.pdf";"Volume 2 - Best practices for the Gen II PWR, Gen II BWR L2PSAs. Extension to Gen III reactors";"relatedPrint";"undefined";""
"en";"en";"/docs/projects/files/249/249678/gofastr-final-report.pdf";"Final Summary";"relatedPrint";"undefined";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d21fpsandvpppublic.pdf";"VPP anf FPS during perturbed human standing and walking";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d77performanceofsubjectswalkingintheexoskeletonsupportedbyplatformpelvicrobotpublicversionwithoutannex.pdf";"D7.7";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d74neuromechanicalmodelingofneurologicallyimpairedgait.pdf";"D7.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d56evaluationofposturalstabilityobserversconfidentialannexesincluded.pdf";"D5.6";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/002-balance601003d72proactiveandreactivekinematics.pdf";"D7.2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d75extendedstabilityindexforneurologicallyimpairedgait.pdf";"D7.5";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d57evaluationofthebalancesupportingcontroller.pdf";"D5.7";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d73perturbationsduringstandingandwalkinginneurologicalimpairedsubjectsincludingconfidentialannexes.pdf";"D7.3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/publishing/logo1/balance-logo.jpg";"Balance";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d44learningstandingandwalkingbehavioursinhumanrobotcollaborativecontrol.pdf";"D4.4";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/601003/080/publishing/logo2/balance.jpg";"Balance";"relatedImage";"ppm";"projectLogo"
"en";"en,any";"/docs/projects/cnect/3/601003/080/deliverables/001-balance601003d76robustandflexibleinteractioncontroladaptedforneurologicalimpairment.pdf";"D7.6";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/5/619795/080/deliverables/001-WISDOMWP5D52Delivered.pdf";"Base Technology Validation";"relatedPrint";"ppm";""
