"projectID";"physUrl";"id";"availableLanguages";"status";"archivedDate";"type";"source";"represents"
"285708";"http://www.refreshproject.eu";"a4ac6e1a690fdc682798973f42867492";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"285708";"http://www.refreshproject.eu/";"986e2639211491125da4811f5f63a6d0";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"284895";"http://www.excross.eu";"e8d2d1f32ee10a2606791bb3e5bd21cd";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"262552";"http://www.fp7-marinet.eu";"e47baf2cd872ad71a5def340abd64e55";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"314817";"http://www.faros-project.eu";"b20d3228f7c76d33fe643c100c65ef2e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"314817";"http://faros-project.eu";"c354ef78f85ef6e40355172c32f68489";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"266813";"https://arquivo.pt/url/search?l=en&q=http://www.alicerap.eu";"8470fc105b42e06f325a93ff12528e7f";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"266813";"http://www.alicerap.eu/";"81dc70ae4d3876578c329a3d76a7700a";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"602289";"http://www.surrey.ac.uk/esmart/";"3c980e321fb26ff0441ed8f6f24f39e9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"285552";"http://www.foulxspel-antifouling.com/";"af28971fd66f4859758db8a07ed08e43";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"115618";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/stimulating-development-new-antibiotics";"6c0480a94e30565abb0b957ca4d05ae2";"en";"";"";"relatedStory";"editorial";"project"
"230840";"http://www.strath.ac.uk/humanities/courses/english/staff/jajdelskaelspethdr/";"ac31620f7ba3299ce833532db2342140";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"218695";"http://www.divest-project.eu";"f5859e38f4b8cd0f7b324902c04e1af2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"266008";"http://www.targets-project.eu";"addc8eaed9a6577b708861a5369e3fc4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"213600";"http://www.m3-2s.bham.ac.uk";"75df5534e6789d87991298d6af6af4bf";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"288192";"https://arquivo.pt/wayback/20200216230838/http://www.troposplatform.eu/";"f1107948e8b8f7c260429f99f2863543";"en";"webArchive";"2022-04-05 00:00:00";"relatedWebsite";"editorial";"project"
"289240";"http://www.ieec.cat/astronet2/portal/home.htm";"d6a5eb6d18ab95a903976ca9b85fd8da";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"289723";"http://www.systemschemistry.com/";"0fff51e58277e547b217ec5689155aad";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"295220";"http://www.qostream.org/";"4c4e2c5e5ad841a9303109b3ba7b6617";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"224607";"http://www.adas-fusion.eu";"729b024f674ba4e0353cd759a14ccbdc";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"224607";"http://www.adas-fusion.eu";"729b024f674ba4e0353cd759a14ccbdc";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"317321";"http://www.changingemployment.eu";"c64b442f1ad471f04a3647ffe7f438d2";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"314227";"http://www.aquo.eu/";"97ea5218f31d06ac3fbacfb44398e8b0";"en";"legacy";"2021-12-02 15:51:13";"relatedWebsite";"corda";"project"
"314227";"https://arquivo.pt/url/search?l=en&q=http://www.aquo.eu";"59f4e0aefc1be43c326ffc6815bf5047";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"315351";"http://www.woodsonics.eu";"e0b6833437abf615438102060c784fcb";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"315351";"http://www.woodsonics.eu/";"6e97b54a190bbc80b8a32fd754de87e3";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"613665";"https://www.musetech.eu/";"b71349cec4335c60a50c402b3d3ef16e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"286397";"http://www.ntnu.edu/creep";"1c093f4ce6942637bff17be43d0f8025";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"266268";"http://www.eco-refitec.eu";"21ef4e4b03dfe3525e10dc109ac7548e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"222895";"http://www.leishrisk.net/kaladrug";"d66e4a91448b86f7c3d4eee665264582";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"213380";"http://www.equimar.org/";"e25960fad7e28379e72972fa68d6ba5c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"263017";"http://www.nanocellucomp.eu";"ba81d3cb74acb8866db8e802aaed9a8c";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"600645";"http://qurope.eu/projects/siqs";"798dbe2f08278c6fd0c034540b2d6e23";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"214657";"http://www.futuresme.eu";"4611066a16924b5684a4764a94ace7e3";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"282797";"http://www.eera-dtoc.eu";"da584c35c938f76553d27b54fdceac1d";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"218499";"http://www.rispect.eu";"4a92ce47e5004a090ef91f8e7b9322ec";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"216736";"https://arquivo.pt/wayback/20141123080109/http://www.shaman-ip.eu/";"7ca986f9d7ac8a7e3aafc28e30a4f5ef";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"216736";"http://www.shaman-ip.eu/";"958cc4c2b122c70341c9f8f17019d4af";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"608540";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/smarter-grids-reliable-electricity-transport";"d41e5dbadb9789e3356201d04656c003";"en";"";"";"relatedStory";"rtd";"project"
"215493";"http://www.smilingproject.eu/";"e9811c1bdb778fa0d27ccbcd0f8574ff";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"266054";"http://euro-vip.eu/";"cc95025df886e17f94344028aeb046d9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"234182";"http://www.silenv.eu";"aea07cc9c4ec14fae447f673198ec86b";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"234182";"https://arquivo.pt/wayback/20160109183726/http://www.silenv.eu/";"dc0aa902375941a15b82dfb3b4807035";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"229375";"http://www.singlemoleculedetection.eu";"61f88a3d2d85b821af776c40458f8a2b";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"229266";"http://www.polytubes.net/";"07db4a2877d7b4bd77fab924f123d23c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"317185";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/mission-control-space-junk-and-asteroids";"61026524b6779e0d1dc13c52e1695a33";"en";"";"";"relatedStory";"rtd";"project"
"317185";"http://www.stardust2013.eu/";"12195818b5757922e58d60efe7c21d46";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"285487";"https://arquivo.pt/wayback/20220422221506/https://www.euroforgen.eu/";"8b80f5f3cced5d539668a9ab48adb1a0";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"285487";"http://www.euroforgen.eu/";"db2cda77bf916f8c9c6aeaf0eeb8dd26";"en";"invalid";"2021-12-02 13:44:37";"relatedWebsite";"corda";"project"
"231646";"http://www.roboshoal.com/";"d81a6ae30743fc7a6477e667af895852";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"241523";"http://www.proviscout.eu/";"197e8d4ce7d6303e632ab5cb1343de2c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"290022";"http://www.project-establis.eu/";"3e786e17c9687d38f77de98a19a6daab";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"248061";"http://www.enprove.eu/";"271b3b0fa719b5b7e54fa585a212977f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"248061";"https://arquivo.pt/wayback/20141130121325/http://www.enprove.eu/";"9939562af3c446c11b80561dd4926033";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"229142";"http://www.trans-ind.eu";"e1f6a7ca55de11dc289bb39b54e7cbf0";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"229142";"http://www.trans-ind.eu";"e1f6a7ca55de11dc289bb39b54e7cbf0";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"280535";"http://scaffold.eu-vri.eu/";"0f7f44cd08c84c85c4857f1433a34ea2";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"280535";"http://scaffold.eu-vri.eu/";"0f7f44cd08c84c85c4857f1433a34ea2";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"284932";"https://arquivo.pt/wayback/20160314185424/http://www.einstein-project.eu/";"6507f3bacffa9b4e67f7c504be501466";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"284932";"http://www.einstein-project.eu/";"288311b2ff606f5a0fb18ccc312698a2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"243401";"http://www.floodprobe.eu";"9df8e049c478db86ba11a123cb127a58";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"260156";"http://www.ict4e2b.eu/site-blog";"31e5170bf89343cc13388f0b837c142f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"244130";"http://www.openhouse-fp7.eu/";"3efd03a7b24c89541975179384eb4785";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"609355";"http://www.appolo-fp7.eu";"e9f4df62d190f6c7917a26364fdbfce1";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"305259";"http://3D-MASSOMICS.eu";"44893bc000f1914c5d15eb602f790837";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"305259";"http://3d-massomics.eu/";"fc11f9cea9c9c648697194834b99d79f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"286155";"http://echo2eco.wordpress.com/";"9c4a57d15033ff3061d2dbf504423a5e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"269242";"http://www.aston.ac.uk/eas/research/groups/photonics/";"fd8494cc8a8d1f86934df200272b1175";"en";"legacy";"2022-02-18 00:00:00";"relatedWebsite";"sesam";"project"
"229231";"https://arquivo.pt/url/search?l=en&q=http://www.project-alpine.eu";"ea0b8066128d678884e8c169bdf095d5";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"229231";"http://www.project-alpine.eu";"c954c5f46eb2b8a6c9fa48160ba6458d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"316223";"http://www.innovcrete.eu/";"c67393a7771bd05a9135150d43920a36";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"260169";"http://www.corenet-project.eu";"c208c66428be11ab93ae433644ad477e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"260169";"http://www.corenet-project.eu";"c208c66428be11ab93ae433644ad477e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"324595";"http://www.si-light.com";"1fb481d0501369524590279ccd3ec672";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"288663";"http://www.microralp.eu/";"eb928fc2ed601537b711cc646615137b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"242387";"http://www.custom-project.eu";"24da16e9d70ff11dd71ec9b44e3e9916";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"257894";"http://idw-online.de/pages/en/news395810";"bc071062c780adede94bbe4c08ad79fe";"en";"";"";"relatedNews";"ppm";"project"
"257894";"http://fp7project-improv.eu";"e4346b203f987157fddaa025f0d35721";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"296500";"http://www.teracomb.eu/";"46e9bea2ed37bec5f1f703c1ef9087b3";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"296500";"https://arquivo.pt/url/search?l=en&q=http://www.teracomb.eu";"0b22bca725469abfce1675359315a2bb";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"247928";"http://www.lamp-project.eu";"6d2459431e727b50343a4db5bbb140dd";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"201577";"http://www.skinspection-fp7.eu";"67797fde8b313a8be8a3e41655fa6867";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"231993";"http://www.edocal.eu";"7647145595d1ebba720d2793fc243a41";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"231993";"https://arquivo.pt/url/search?l=en&q=http://www.edocal.eu";"fda44573c7d6d2db2472f4d214c4aa49";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"296391";"https://arquivo.pt/url/search?l=en&q=http://www.gosfel.eu";"fb5709cde5c680633109797daa338223";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"296391";"http://www.gosfel.eu";"3a3e4cd86a3a874c528aba3d447e8d40";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"222317";"http://www.ipt.fraunhofer.de/en/Competencies/processtechnology/Projects/Curare.html";"f810147cb5bdb3ba41819b2f803b182b";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"223935";"http://www.ict-smartiehs.eu";"d03a658b8139c3d2e096f1f517a9132b";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"232397";"http://www.lightplaster.com";"4f06748037e98350dac8c675fa360a9e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"315711";"http://www.apacos.net/";"a7a1d1b102f5a50ef4a7a81e393e07ec";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"224042";"https://arquivo.pt/url/search?l=en&q=http://www.mirsurg.eu";"46d703ca16608fe6a313edd42274af8a";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"224042";"http://www.mirsurg.eu/";"7edc39ade847fb5118c1d9645150a929";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"260103";"http://www.femtoprint.eu/";"8bc4e342546f4e1ccbb45f48e795c1c0";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"260103";"http://www.femtoprint.eu";"50f1f77c367a783a150808c527fca5a4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"318798";"http://www.widelase.eu";"b681cbd4b79952d5513b00089412bd43";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"318798";"https://arquivo.pt/url/search?l=en&q=http://www.widelase.eu";"6232578835b67bd27710245f3451bfd3";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"244068";"http://www.crosstrap.eu/";"38f5bbba931e7a40c365a4d1394def80";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"251234";"http://www.changehabitats.eu/";"3c519a33cf7c62edd5fe95a40cf34e18";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"618086";"http://www.graphenics.eu";"df4a3deaf44b82fb3e845c1150291001";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"327441";"http://ritchie.chem.ox.ac.uk/medixhale.html";"d1afbf8bd794d76ec20658e8d0ffb98a";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"224226";"http://www.fp7-surpass.org/";"2eb02ef9f2235908bec5e42664f27e88";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"222279";"http://clet.cartif.com.es";"6732091e3b843846e72bf5708df03078";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"247644";"http://www.lasernami.org/";"d6be9c956943b8c126067aa44d7981d2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"269243";"http://folk.uib.no/nfyjh/irses/";"0ed7ad8a2969111fb3c75e8d2b4e348c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"251427";"http://research.hip.fi/mechanics/";"f0ba9e169cd2f31bb9c13770e75dd56a";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"605254";"http://www.edocal.eu";"7647145595d1ebba720d2793fc243a41";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"605254";"http://www.edocal.eu/";"964eacf52540cc982c869b4cd53aa2b2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"224521";"http://www.ict-pof-plus.eu/";"8716c3c72507d6fd5c540d736e24fefd";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"283284";"http://www.x-scan.eu";"6d1f8957fb40b6ca18d3682f60aa9beb";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"229165";"http://www.prosyslaser.eu";"fa63e6df1e549412cdea45cf5528f758";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"315417";"http://www.debacoat.eu";"3e1f3c84cd609135b8e7d68a26fcb3d6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"314015";"http://www.megarob.eu";"4373a48f5e1ae32ed0a1e766fe35f8eb";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"263500";"http://www.soc2.eu";"cb9c3ccb17b9d90474c5275fd7d0357c";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"263500";"https://arquivo.pt/url/search?l=en&q=http://www.soc2.eu";"7e01813c7534170fe98813c49ce8385b";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"317803";"http://www.minerva-project.eu/";"c5ed810c7ffe963dd042ef2b01798bcc";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"609046";"http://www.lashare.eu/";"8aa9a1f52838ddebeca42655b86153d1";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"224547";"http://www.eu-phasors.eu";"12ba5762603892c2bb32b7af3b942d62";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"224547";"https://arquivo.pt/wayback/20141130041200/http://www.eu-phasors.eu/";"a397ba27073e4d39a76510ebb0e87c02";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"613795";"https://arquivo.pt/url/search?l=en&q=http://www.safetypack-project.eu";"754fa79d4c2078d78094b5b4052bab25";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"613795";"http://www.safetypack-project.eu/";"c55bdc7da9ce7580aa18bd367d252e15";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"230832";"http://www.robocon.ferroix.net";"701bfe601b9ea97481120e9e9ccaac20";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"281043";"http://www.femtospin.eu";"3f3bb06bb72858c9cac0403fcb2038cb";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"250056";"https://arquivo.pt/url/search?l=en&q=http://www.treasure-project.eu";"36f022e7a423ac303f02c103c6e7f529";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"250056";"http://www.treasure-project.eu/";"3475580f1e50b7ba30a1e5ad5a180a1d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"263044";"http://www.clean-space.eu";"553d604e4ad21212d9f2842c516eebb7";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"263044";"http://www.clean-space.eu/";"9dd3e9369df965530c79c82c2fc29251";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"269131";"http://www.mbnresearch.com/project-cute";"fbf501f47fd7f122da6b5ec191f96665";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"331430";"http://www.mir-optofectarray.eu/";"50c143870f7363dd1fdebb646aa663b9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"314719";"http://www.bridle-project.eu";"d366cd38667b3ecda07cce6aba24fc7f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"606176";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/sharper-focus-gravitational-waves";"90e72523adf35b3a20173404818de844";"en";"";"";"relatedStory";"rtd";"project"
"606176";"http://www.grawiton-gw.eu/";"7f6b766f69054e418948844a5f5178a4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"202167";"http://www.neuroglia.eu/welcome.php";"192c1402b2cfe5258a59742a85a07964";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"261381";"http://www.emphasis-fp7.eu";"0df22ddcf83284f903666646f30ec0e6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"261381";"http://www.foi.se/EMPHASIS/";"cc8518395d3b2f947af34735d02631e0";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"318067";"http://www.fullphase-fp7.eu";"03c2bfd68ca5fc4fbd6361e2db06cf2f";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"313037";"http://www.mermig-space.eu/";"ecd0805c972d3917e9a3bfb152cb974e";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"313037";"http://www.mermig-space.eu/";"ecd0805c972d3917e9a3bfb152cb974e";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"315405";"http://www.filco-project.eu/";"1876ec5c1990aad177b4120d9191bae2";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"323945";"http://3x3dimaging.eu/";"248ba9b1498c74a3118d945772f76b04";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"258846";"http://www.ict-polysys.eu/";"7aabc9c476a86ee6203b1bcad20849c1";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"285051";"https://arquivo.pt/url/search?l=en&q=http://www.rlw-navigator.eu";"f121181762a3dedf9d075945e0027363";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"285051";"http://www.rlw-navigator.eu/";"32989d091a76f449985c69149a8bf397";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"224259";"http://www.subtune.org";"6faad374f677516c14e0cb778d71f18c";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"290161";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/advances-optics-transform-communication-systems";"897b2e19c90b4318fa434ee58cece22a";"en";"";"";"relatedStory";"rtd";"project"
"286783";"http://www.laserage.ie/Section_2.html";"8372b314cac953a11ffedc5ec5b7f9e9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"284792";"http://www.rainbowphotonics.com/cosit/";"8235ad734bd7e32ed14e020b8e2806db";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"284487";"https://projects.imec.be/eurocis/";"8d71fca94e6bbd31e9827761d59c291d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"228815";"http://www.nanomicro-project.es";"b93ab1f38c4613855639aeb57b52e454";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"228815";"http://www.nanomicro-project.eu";"8d8fb7524b6c02c2b57b98af629f2612";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"223744";"http://www.dopaminet.eu/";"6bdf388b3ac039077434d64a5611a921";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"283833";"http://www.intrapid.eu";"78bc405671484ea23872cd2b7cbdcc70";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"211737";"http://www.hiper-laser.org";"4b21f973a0d5e8fcf98ba7e64924872b";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"232123";"http://www.picodicon.com";"437348d582ad52afc73f4e4d3ca49106";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"211285";"http://www.eurofel.eu";"3cfce10d3ad1d16dd0406686b690baae";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"607379";"https://arquivo.pt/wayback/20170603204309/http://www.i-mars.eu/";"fb348aac807394646a27491c629380b2";"en";"webArchive";"2021-12-03 00:00:00";"relatedWebsite";"editorial";"project"
"284437";"http://www.izest.polytechnique.edu/izest-home/ican/";"ae9e5c88d981ae4ab40f4069b4c5394e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"284437";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/be-bold-and-be-passionate-nobel-physicists-message-young-scientists";"cf62b1ab19f549c0583bc24ea43a86c8";"en";"";"";"relatedStory";"rtd";"project"
"215280";"http://www.cse.dmu.ac.uk/~mutedusr/";"78e07c3ee2407ecda000cd52d179e5a0";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"315111";"http://www.easyform-project.eu";"988262c5cf79a46dc2a82a7f50961896";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"315111";"http://www.easyform-project.eu/";"b41f267f08b646eb96a861f0208974ba";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"309993";"https://arquivo.pt/url/search?l=en&q=http://www.pmjoin.eu";"fdad01d56a7afa35e9d6a9004478f4c6";"en";"webArchive";"2023-10-16 00:00:00";"relatedWebsite";"editorial";"project"
"309993";"http://www.pmjoin.eu/";"3ea8e259ff02685a3a5dafaa3f28dc60";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"287818";"http://www.x10d-project.eu";"1394a974dd5ca60f31f76a60144c24e0";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
